"Evnt_Time","Evnt_ID","Evnt_Name","Item_Name","Alias_Name","Group_ID","Num_Args","Arg1_Name","Arg1_Value","Arg2_Name","Arg2_Value","Arg3_Name","Arg3_Value","Arg4_Name","Arg4_Value","Arg5_Name","Arg5_Value"
"0","28","Input Definition","(SYSTEM)","","0","5","Tray #1","0","BIRBeam #1","1","FIRBeam #1","2","RightFIRBeam #1","3","FeederFault #1","4"
"0","28","Input Definition","(SYSTEM)","","0","1","FeederReport #1","5",,,,,,,,
"0","27","Output Definition","(SYSTEM)","","0","5","HouseLight #1","0","TrayLight #1","1","Feeder #1","2","Sound_On #1","3","White_Noise_Off #1","4"
"0","27","Output Definition","(SYSTEM)","","0","5","Sound #1","5","Sound #2","6","Sound #3","7","Shocker #1","8","Laser #1","9"
"0","27","Output Definition","(SYSTEM)","","0","5","Laser #2","10","Laser #3","11","Feeder #2","14","TTL #1","15","TTL #2","16"
"0","27","Output Definition","(SYSTEM)","","0","5","PlexonBit #1","21","PlexonBit #2","22","PlexonBit #3","23","PlexonBit #4","24","PlexonBit #5","25"
"0","27","Output Definition","(SYSTEM)","","0","4","PlexonBit #6","26","PlexonBit #7","27","PlexonBit #8","28","Strobe #1","29",,
"0","16","Variable Event","_Schedule_Timer","","0","1","Value","0",,,,,,,,
"0","16","Variable Event","_Trial_Counter","","0","1","Value","1",,,,,,,,
"0","16","Variable Event","_Trial_Timer","","0","1","Value","0",,,,,,,,
"0","16","Variable Event","Big_Grid_Position","","0","1","Value","2",,,,,,,,
"0","16","Variable Event","BigRew_forced_counter","","0","1","Value","0",,,,,,,,
"0","16","Variable Event","BigRew_free_counter","","0","1","Value","0",,,,,,,,
"0","16","Variable Event","BigRewLiquid","","0","1","Value","1200",,,,,,,,
"0","16","Variable Event","BlankSide_touch_during_ForcedTrial","","0","1","Value","0",,,,,,,,
"0","16","Variable Event","Forced_blank_position","","0","1","Value","0",,,,,,,,
"0","16","Variable Event","Forced_img_position","","0","1","Value","0",,,,,,,,
"0","16","Variable Event","forcedtrial_omission","","0","1","Value","0",,,,,,,,
"0","16","Variable Event","FreeChoice_trials","","0","1","Value","0",,,,,,,,
"0","16","Variable Event","freetrial_omission","","0","1","Value","0",,,,,,,,
"0","16","Variable Event","FreeTrials_counter","","0","1","Value","0",,,,,,,,
"0","16","Variable Event","HouseLight_Normally_On","","0","1","Value","1",,,,,,,,
"0","16","Variable Event","ITI_time","","0","1","Value","8",,,,,,,,
"0","16","Variable Event","ITI_timer","","0","1","Value","0",,,,,,,,
"0","16","Variable Event","LeftBlank_touch_during_ITI","","0","1","Value","0",,,,,,,,
"0","16","Variable Event","Presentation_timer","","0","1","Value","0",,,,,,,,
"0","16","Variable Event","RepeatedBig_touch_before_Retrieve_Rew","","0","1","Value","0",,,,,,,,
"0","16","Variable Event","RepeatedSmall_touch_before_Retrieve_Rew","","0","1","Value","0",,,,,,,,
"0","16","Variable Event","Response_window","","0","1","Value","30",,,,,,,,
"0","16","Variable Event","RightBlank_touch_during_ITI","","0","1","Value","0",,,,,,,,
"0","16","Variable Event","Session1","","0","1","Value","1",,,,,,,,
"0","16","Variable Event","Session2","","0","1","Value","0",,,,,,,,
"0","16","Variable Event","Session3","","0","1","Value","0",,,,,,,,
"0","16","Variable Event","Session4","","0","1","Value","0",,,,,,,,
"0","16","Variable Event","Session5","","0","1","Value","0",,,,,,,,
"0","16","Variable Event","shock_duration","","0","1","Value","500",,,,,,,,
"0","16","Variable Event","shock_on_off","","0","1","Value","0",,,,,,,,
"0","16","Variable Event","Small_Grid_Position","","0","1","Value","1",,,,,,,,
"0","16","Variable Event","SmallRew_forced_counter","","0","1","Value","0",,,,,,,,
"0","16","Variable Event","SmallRew_free_counter","","0","1","Value","0",,,,,,,,
"0","16","Variable Event","SmallRewLiquid","","0","1","Value","300",,,,,,,,
"0","16","Variable Event","ToneDuration","","0","1","Value","1000",,,,,,,,
"0","16","Variable Event","TrayLight_Normally_On","","0","1","Value","1",,,,,,,,
"0","16","Variable Event","trial_withinsession_counter","","0","1","Value","1",,,,,,,,
"0","37","Image List Definition","Background","","0","1","Bussey Mouse Operant Mode 2 x 1 x low","3",,,,,,,,
"0","36","List Array - Write","Background","","0","1","Image 1","1",,,,,,,,
"0","17","List Change - Set","Background","","0","2","Index","1","Value","1",,,,,,
"0","22","List Array - Write","ForcedGrid_Position","","0","5","Item #1","1","Item #2","1","Item #3","1","Item #4","1","Item #5","2"
"0","22","List Array - Write","ForcedGrid_Position","","0","3","Item #6","2","Item #7","2","Item #8","2",,,,
"0","17","List Change - Set","ForcedGrid_Position","","0","2","Index","2","Value","1",,,,,,
"0","37","Image List Definition","Images","","0","1","Bussey Mouse Operant Mode 2 x 1 x low","3",,,,,,,,
"0","36","List Array - Write","Images","","0","1","Image 1","1",,,,,,,,
"0","17","List Change - Set","Images","","0","2","Index","1","Value","1",,,,,,
"0","22","List Array - Write","S1_0_forcedchoice_shock","","0","4","Item #1","0","Item #2","0","Item #3","0","Item #4","0",,
"0","17","List Change - Set","S1_0_forcedchoice_shock","","0","2","Index","4","Value","0",,,,,,
"0","22","List Array - Write","S1_0_freechoice_shock","","0","4","Item #1","0","Item #2","0","Item #3","0","Item #4","0",,
"0","17","List Change - Set","S1_0_freechoice_shock","","0","2","Index","1","Value","0",,,,,,
"0","22","List Array - Write","S2_25_forcedchoice_shock","","0","4","Item #1","0","Item #2","0","Item #3","0","Item #4","1",,
"0","17","List Change - Set","S2_25_forcedchoice_shock","","0","2","Index","1","Value","0",,,,,,
"0","22","List Array - Write","S2_25_freechoice_shock","","0","4","Item #1","0","Item #2","0","Item #3","0","Item #4","1",,
"0","17","List Change - Set","S2_25_freechoice_shock","","0","2","Index","4","Value","1",,,,,,
"0","22","List Array - Write","S3_50_forcedchoice_trials","","0","4","Item #1","0","Item #2","0","Item #3","1","Item #4","1",,
"0","17","List Change - Set","S3_50_forcedchoice_trials","","0","2","Index","3","Value","1",,,,,,
"0","22","List Array - Write","S3_50_freechoice_shock","","0","4","Item #1","0","Item #2","0","Item #3","1","Item #4","1",,
"0","17","List Change - Set","S3_50_freechoice_shock","","0","2","Index","2","Value","0",,,,,,
"0","22","List Array - Write","S4_75_forcedchoice_shock","","0","4","Item #1","0","Item #2","1","Item #3","1","Item #4","1",,
"0","17","List Change - Set","S4_75_forcedchoice_shock","","0","2","Index","3","Value","1",,,,,,
"0","22","List Array - Write","S4_75_freechoice_shock","","0","4","Item #1","0","Item #2","1","Item #3","1","Item #4","1",,
"0","17","List Change - Set","S4_75_freechoice_shock","","0","2","Index","1","Value","0",,,,,,
"0","22","List Array - Write","S5_100_forcedchoice_shock","","0","4","Item #1","1","Item #2","1","Item #3","1","Item #4","1",,
"0","17","List Change - Set","S5_100_forcedchoice_shock","","0","2","Index","3","Value","1",,,,,,
"0","22","List Array - Write","S5_100_freechoice_shock","","0","4","Item #1","1","Item #2","1","Item #3","1","Item #4","1",,
"0","17","List Change - Set","S5_100_freechoice_shock","","0","2","Index","4","Value","1",,,,,,
"0","0","Schedule Startup Event","(SYSTEM)","","0","0",,,,,,,,,,
"0","29","Timer Event","_Schedule_Timer","","0","1","Value","0",,,,,,,,
"0.036","1","Condition Event","set HL, WN_Off, Sound2","","0","0",,,,,,,,,,
"0.036","3","Output On Event","HouseLight #1","","0","0",,,,,,,,,,
"0.036","3","Output On Event","Sound #2","","0","0",,,,,,,,,,
"0.036","3","Output On Event","White_Noise_Off #1","","0","0",,,,,,,,,,
"0.036","7","Pulse Output Event","TTL #1","","0","1","Duration","0.001",,,,,,,,
"0.036","21","Group Change Event","Group Change","","0","1","New Group","2",,,,,,,,
"0.931","39","Input Transition Off Event","Tray #1","","2","0",,,,,,,,,,
"1.06","38","Input Transition On Event","Tray #1","","2","0",,,,,,,,,,
"1.218","39","Input Transition Off Event","Tray #1","","2","0",,,,,,,,,,
"1.391","38","Input Transition On Event","Tray #1","","2","0",,,,,,,,,,
"1.925","39","Input Transition Off Event","Tray #1","","2","0",,,,,,,,,,
"2.137","38","Input Transition On Event","Tray #1","","2","0",,,,,,,,,,
"2.474","39","Input Transition Off Event","Tray #1","","2","0",,,,,,,,,,
"2.539","38","Input Transition On Event","Tray #1","","2","0",,,,,,,,,,
"2.572","39","Input Transition Off Event","Tray #1","","2","0",,,,,,,,,,
"3.495","38","Input Transition On Event","Tray #1","","2","0",,,,,,,,,,
"3.534","39","Input Transition Off Event","Tray #1","","2","0",,,,,,,,,,
"3.616","38","Input Transition On Event","Tray #1","","2","0",,,,,,,,,,
"4.355","39","Input Transition Off Event","Tray #1","","2","0",,,,,,,,,,
"4.453","38","Input Transition On Event","Tray #1","","2","0",,,,,,,,,,
"4.467","39","Input Transition Off Event","Tray #1","","2","0",,,,,,,,,,
"4.857","38","Input Transition On Event","Tray #1","","2","0",,,,,,,,,,
"5.093","39","Input Transition Off Event","Tray #1","","2","0",,,,,,,,,,
"5.197","38","Input Transition On Event","Tray #1","","2","0",,,,,,,,,,
"5.302","39","Input Transition Off Event","Tray #1","","2","0",,,,,,,,,,
"5.579","38","Input Transition On Event","Tray #1","","2","0",,,,,,,,,,
"5.899","39","Input Transition Off Event","Tray #1","","2","0",,,,,,,,,,
"12.256","38","Input Transition On Event","Tray #1","","2","0",,,,,,,,,,
"12.266","39","Input Transition Off Event","Tray #1","","2","0",,,,,,,,,,
"12.284","38","Input Transition On Event","Tray #1","","2","0",,,,,,,,,,
"12.303","39","Input Transition Off Event","Tray #1","","2","0",,,,,,,,,,
"15.654","38","Input Transition On Event","Tray #1","","2","0",,,,,,,,,,
"15.691","39","Input Transition Off Event","Tray #1","","2","0",,,,,,,,,,
"15.718","38","Input Transition On Event","Tray #1","","2","0",,,,,,,,,,
"15.78","39","Input Transition Off Event","Tray #1","","2","0",,,,,,,,,,
"16.303","38","Input Transition On Event","Tray #1","","2","0",,,,,,,,,,
"16.45","39","Input Transition Off Event","Tray #1","","2","0",,,,,,,,,,
"17.385","38","Input Transition On Event","Tray #1","","2","0",,,,,,,,,,
"18.052","39","Input Transition Off Event","Tray #1","","2","0",,,,,,,,,,
"24.378","38","Input Transition On Event","Tray #1","","2","0",,,,,,,,,,
"24.438","39","Input Transition Off Event","Tray #1","","2","0",,,,,,,,,,
"29.958","38","Input Transition On Event","Tray #1","","2","0",,,,,,,,,,
"29.974","39","Input Transition Off Event","Tray #1","","2","0",,,,,,,,,,
"30.187","38","Input Transition On Event","Tray #1","","2","0",,,,,,,,,,
"30.351","39","Input Transition Off Event","Tray #1","","2","0",,,,,,,,,,
"31.057","38","Input Transition On Event","Tray #1","","2","0",,,,,,,,,,
"32.411","39","Input Transition Off Event","Tray #1","","2","0",,,,,,,,,,
"32.427","38","Input Transition On Event","Tray #1","","2","0",,,,,,,,,,
"32.694","39","Input Transition Off Event","Tray #1","","2","0",,,,,,,,,,
"38.851","38","Input Transition On Event","Tray #1","","2","0",,,,,,,,,,
"40.078","39","Input Transition Off Event","Tray #1","","2","0",,,,,,,,,,
"60","1","Condition Event","If not End of Expt., turns on TrayLight","","2","0",,,,,,,,,,
"60","3","Output On Event","TrayLight #1","","2","0",,,,,,,,,,
"60","7","Pulse Output Event","TTL #1","","2","1","Duration","1",,,,,,,,
"60","21","Group Change Event","Group Change","","2","1","New Group","3",,,,,,,,
"60","1","Condition Event","Define Session1","","3","0",,,,,,,,,,
"60","16","Variable Event","Session1","","3","1","Value","1",,,,,,,,
"60","16","Variable Event","Session2","","3","1","Value","0",,,,,,,,
"60","16","Variable Event","Session3","","3","1","Value","0",,,,,,,,
"60","16","Variable Event","Session4","","3","1","Value","0",,,,,,,,
"60","16","Variable Event","Session5","","3","1","Value","0",,,,,,,,
"60","21","Group Change Event","Group Change","","3","1","New Group","4",,,,,,,,
"60.001","1","Condition Event","Are we in Forced_Choice Trials","","4","0",,,,,,,,,,
"60.001","16","Variable Event","FreeChoice_trials","","4","1","Value","0",,,,,,,,
"60.001","21","Group Change Event","Group Change","","4","1","New Group","5",,,,,,,,
"60.001","1","Condition Event","Set Trial (correct image)","","5","0",,,,,,,,,,
"60.001","16","Variable Event","Forced_img_position","","5","1","Value","1",,,,,,,,
"60.001","21","Group Change Event","Group Change","","5","1","New Group","6",,,,,,,,
"60.001","1","Condition Event","Blank Right","","6","0",,,,,,,,,,
"60.001","16","Variable Event","Forced_blank_position","","6","1","Value","2",,,,,,,,
"60.001","21","Group Change Event","Group Change","","6","1","New Group","7",,,,,,,,
"61.003","39","Input Transition Off Event","BIRBeam #1","","7","0",,,,,,,,,,
"61.003","39","Input Transition Off Event","FIRBeam #1","","7","0",,,,,,,,,,
"61.003","39","Input Transition Off Event","RightFIRBeam #1","","7","0",,,,,,,,,,
"61.009","38","Input Transition On Event","BIRBeam #1","","7","0",,,,,,,,,,
"61.009","38","Input Transition On Event","FIRBeam #1","","7","0",,,,,,,,,,
"61.009","38","Input Transition On Event","RightFIRBeam #1","","7","0",,,,,,,,,,
"68.847","38","Input Transition On Event","Tray #1","","7","0",,,,,,,,,,
"68.849","1","Condition Event","Forced-Choice Trials Begin","","7","0",,,,,,,,,,
"68.849","4","Output Off Event","TrayLight #1","","7","0",,,,,,,,,,
"68.849","32","Whisker - Display Image","Bussey Mouse Operant Mode 2 x 1 x low","Images","7","2","Position","1","Image 1","0",,,,,,
"68.849","29","Timer Event","Presentation_timer","","7","1","Value","0",,,,,,,,
"68.849","32","Whisker - Display Image","Bussey Mouse Operant Mode 2 x 1 x low","Background","7","2","Position","2","Image 1","0",,,,,,
"68.849","21","Group Change Event","Group Change","","7","1","New Group","9",,,,,,,,
"68.853","39","Input Transition Off Event","Tray #1","","9","0",,,,,,,,,,
"68.853","39","Input Transition Off Event","BIRBeam #1","","9","0",,,,,,,,,,
"68.853","39","Input Transition Off Event","FIRBeam #1","","9","0",,,,,,,,,,
"68.853","39","Input Transition Off Event","RightFIRBeam #1","","9","0",,,,,,,,,,
"68.903","38","Input Transition On Event","Tray #1","","9","0",,,,,,,,,,
"68.903","38","Input Transition On Event","BIRBeam #1","","9","0",,,,,,,,,,
"68.903","38","Input Transition On Event","FIRBeam #1","","9","0",,,,,,,,,,
"69.021","38","Input Transition On Event","RightFIRBeam #1","","9","0",,,,,,,,,,
"69.021","39","Input Transition Off Event","Tray #1","","9","0",,,,,,,,,,
"75.781","30","Touch Down Event","Bussey Mouse Operant Mode 2 x 1 x low","","9","2","Position","1","Image 1","0",,,,,,
"75.781","31","Touch Up Event","Bussey Mouse Operant Mode 2 x 1 x low","","9","2","Position","1","Image 1","0",,,,,,
"75.781","1","Condition Event","S1-Forced-image touch=small","","9","0",,,,,,,,,,
"75.781","3","Output On Event","TrayLight #1","","9","0",,,,,,,,,,
"75.781","7","Pulse Output Event","Feeder #2","","9","1","Duration","0.3",,,,,,,,
"75.781","7","Pulse Output Event","Sound_On #1","","9","1","Duration","1",,,,,,,,
"75.781","34","Whisker - Clear Image by Position","Bussey Mouse Operant Mode 2 x 1 x low","","9","2","Position","1","","-1",,,,,,
"75.781","32","Whisker - Display Image","Bussey Mouse Operant Mode 2 x 1 x low","Background","9","2","Position","1","Image 1","0",,,,,,
"75.781","32","Whisker - Display Image","Bussey Mouse Operant Mode 2 x 1 x low","Background","9","2","Position","2","Image 1","0",,,,,,
"75.781","16","Variable Event","_Trial_Counter","","9","1","Value","2",,,,,,,,
"75.781","16","Variable Event","trial_withinsession_counter","","9","1","Value","2",,,,,,,,
"75.781","16","Variable Event","SmallRew_forced_counter","","9","1","Value","1",,,,,,,,
"75.781","21","Group Change Event","Group Change","","9","1","New Group","17",,,,,,,,
"75.783","39","Input Transition Off Event","BIRBeam #1","","17","0",,,,,,,,,,
"75.783","39","Input Transition Off Event","FIRBeam #1","","17","0",,,,,,,,,,
"75.783","39","Input Transition Off Event","RightFIRBeam #1","","17","0",,,,,,,,,,
"75.831","38","Input Transition On Event","BIRBeam #1","","17","0",,,,,,,,,,
"75.831","38","Input Transition On Event","FIRBeam #1","","17","0",,,,,,,,,,
"75.831","38","Input Transition On Event","RightFIRBeam #1","","17","0",,,,,,,,,,
"76.087","39","Input Transition Off Event","BIRBeam #1","","17","0",,,,,,,,,,
"76.088","39","Input Transition Off Event","FIRBeam #1","","17","0",,,,,,,,,,
"76.088","39","Input Transition Off Event","RightFIRBeam #1","","17","0",,,,,,,,,,
"76.092","38","Input Transition On Event","BIRBeam #1","","17","0",,,,,,,,,,
"76.093","38","Input Transition On Event","FIRBeam #1","","17","0",,,,,,,,,,
"76.093","38","Input Transition On Event","RightFIRBeam #1","","17","0",,,,,,,,,,
"77.023","38","Input Transition On Event","Tray #1","","17","0",,,,,,,,,,
"77.023","1","Condition Event","Reward Retrieved Forced Choice","","17","0",,,,,,,,,,
"77.023","4","Output Off Event","TrayLight #1","","17","0",,,,,,,,,,
"77.023","29","Timer Event","ITI_timer","","17","1","Value","0",,,,,,,,
"77.023","19","List Change - Next Value","ForcedGrid_Position","","17","2","Index","3","Value","1",,,,,,
"77.023","21","Group Change Event","Group Change","","17","1","New Group","21",,,,,,,,
"80.376","39","Input Transition Off Event","Tray #1","","21","0",,,,,,,,,,
"82.147","38","Input Transition On Event","Tray #1","","21","0",,,,,,,,,,
"82.262","39","Input Transition Off Event","Tray #1","","21","0",,,,,,,,,,
"85.024","1","Condition Event","ITI (regular)","","21","0",,,,,,,,,,
"85.024","16","Variable Event","ITI_timer","","21","1","Value","8",,,,,,,,
"85.024","16","Variable Event","ITI_timer","","21","1","Value","0",,,,,,,,
"85.024","21","Group Change Event","Group Change","","21","1","New Group","2",,,,,,,,
"85.024","1","Condition Event","If not End of Expt., turns on TrayLight","","2","0",,,,,,,,,,
"85.024","3","Output On Event","TrayLight #1","","2","0",,,,,,,,,,
"85.024","7","Pulse Output Event","TTL #1","","2","1","Duration","1",,,,,,,,
"85.024","21","Group Change Event","Group Change","","2","1","New Group","3",,,,,,,,
"85.024","1","Condition Event","Define Session1","","3","0",,,,,,,,,,
"85.024","16","Variable Event","Session1","","3","1","Value","1",,,,,,,,
"85.024","16","Variable Event","Session2","","3","1","Value","0",,,,,,,,
"85.024","16","Variable Event","Session3","","3","1","Value","0",,,,,,,,
"85.024","16","Variable Event","Session4","","3","1","Value","0",,,,,,,,
"85.024","16","Variable Event","Session5","","3","1","Value","0",,,,,,,,
"85.024","21","Group Change Event","Group Change","","3","1","New Group","4",,,,,,,,
"85.025","1","Condition Event","Are we in Forced_Choice Trials","","4","0",,,,,,,,,,
"85.025","16","Variable Event","FreeChoice_trials","","4","1","Value","0",,,,,,,,
"85.025","21","Group Change Event","Group Change","","4","1","New Group","5",,,,,,,,
"85.025","1","Condition Event","Set Trial (correct image)","","5","0",,,,,,,,,,
"85.025","16","Variable Event","Forced_img_position","","5","1","Value","1",,,,,,,,
"85.025","21","Group Change Event","Group Change","","5","1","New Group","6",,,,,,,,
"85.025","1","Condition Event","Blank Right","","6","0",,,,,,,,,,
"85.025","16","Variable Event","Forced_blank_position","","6","1","Value","2",,,,,,,,
"85.025","21","Group Change Event","Group Change","","6","1","New Group","7",,,,,,,,
"85.029","39","Input Transition Off Event","BIRBeam #1","","7","0",,,,,,,,,,
"85.029","39","Input Transition Off Event","FIRBeam #1","","7","0",,,,,,,,,,
"85.03","39","Input Transition Off Event","RightFIRBeam #1","","7","0",,,,,,,,,,
"85.035","38","Input Transition On Event","BIRBeam #1","","7","0",,,,,,,,,,
"85.036","38","Input Transition On Event","FIRBeam #1","","7","0",,,,,,,,,,
"85.036","38","Input Transition On Event","RightFIRBeam #1","","7","0",,,,,,,,,,
"85.743","38","Input Transition On Event","Tray #1","","7","0",,,,,,,,,,
"85.744","1","Condition Event","Forced-Choice Trials Begin","","7","0",,,,,,,,,,
"85.744","4","Output Off Event","TrayLight #1","","7","0",,,,,,,,,,
"85.744","32","Whisker - Display Image","Bussey Mouse Operant Mode 2 x 1 x low","Images","7","2","Position","1","Image 1","0",,,,,,
"85.744","29","Timer Event","Presentation_timer","","7","1","Value","0",,,,,,,,
"85.744","32","Whisker - Display Image","Bussey Mouse Operant Mode 2 x 1 x low","Background","7","2","Position","2","Image 1","0",,,,,,
"85.744","21","Group Change Event","Group Change","","7","1","New Group","9",,,,,,,,
"85.827","39","Input Transition Off Event","Tray #1","","9","0",,,,,,,,,,
"87.921","30","Touch Down Event","Bussey Mouse Operant Mode 2 x 1 x low","","9","2","Position","1","Image 1","0",,,,,,
"87.922","1","Condition Event","S1-Forced-image touch=small","","9","0",,,,,,,,,,
"87.922","3","Output On Event","TrayLight #1","","9","0",,,,,,,,,,
"87.922","7","Pulse Output Event","Feeder #2","","9","1","Duration","0.3",,,,,,,,
"87.922","7","Pulse Output Event","Sound_On #1","","9","1","Duration","1",,,,,,,,
"87.922","34","Whisker - Clear Image by Position","Bussey Mouse Operant Mode 2 x 1 x low","","9","2","Position","1","","-1",,,,,,
"87.922","32","Whisker - Display Image","Bussey Mouse Operant Mode 2 x 1 x low","Background","9","2","Position","1","Image 1","0",,,,,,
"87.922","32","Whisker - Display Image","Bussey Mouse Operant Mode 2 x 1 x low","Background","9","2","Position","2","Image 1","0",,,,,,
"87.922","16","Variable Event","_Trial_Counter","","9","1","Value","3",,,,,,,,
"87.922","16","Variable Event","trial_withinsession_counter","","9","1","Value","3",,,,,,,,
"87.922","16","Variable Event","SmallRew_forced_counter","","9","1","Value","2",,,,,,,,
"87.922","21","Group Change Event","Group Change","","9","1","New Group","17",,,,,,,,
"88.042","31","Touch Up Event","Bussey Mouse Operant Mode 2 x 1 x low","","17","2","Position","0","(NoImageOrVideo)","-1",,,,,,
"88.886","38","Input Transition On Event","Tray #1","","17","0",,,,,,,,,,
"88.887","1","Condition Event","Reward Retrieved Forced Choice","","17","0",,,,,,,,,,
"88.887","4","Output Off Event","TrayLight #1","","17","0",,,,,,,,,,
"88.887","29","Timer Event","ITI_timer","","17","1","Value","0",,,,,,,,
"88.887","19","List Change - Next Value","ForcedGrid_Position","","17","2","Index","4","Value","1",,,,,,
"88.887","21","Group Change Event","Group Change","","17","1","New Group","21",,,,,,,,
"88.923","39","Input Transition Off Event","Tray #1","","21","0",,,,,,,,,,
"88.924","39","Input Transition Off Event","BIRBeam #1","","21","0",,,,,,,,,,
"88.924","39","Input Transition Off Event","FIRBeam #1","","21","0",,,,,,,,,,
"88.924","39","Input Transition Off Event","RightFIRBeam #1","","21","0",,,,,,,,,,
"88.929","38","Input Transition On Event","Tray #1","","21","0",,,,,,,,,,
"88.929","38","Input Transition On Event","BIRBeam #1","","21","0",,,,,,,,,,
"88.929","38","Input Transition On Event","FIRBeam #1","","21","0",,,,,,,,,,
"88.929","38","Input Transition On Event","RightFIRBeam #1","","21","0",,,,,,,,,,
"91.674","39","Input Transition Off Event","Tray #1","","21","0",,,,,,,,,,
"92.097","38","Input Transition On Event","Tray #1","","21","0",,,,,,,,,,
"92.556","39","Input Transition Off Event","Tray #1","","21","0",,,,,,,,,,
"93.581","38","Input Transition On Event","Tray #1","","21","0",,,,,,,,,,
"94.513","39","Input Transition Off Event","Tray #1","","21","0",,,,,,,,,,
"96.887","1","Condition Event","ITI (regular)","","21","0",,,,,,,,,,
"96.887","16","Variable Event","ITI_timer","","21","1","Value","8",,,,,,,,
"96.887","16","Variable Event","ITI_timer","","21","1","Value","0",,,,,,,,
"96.887","21","Group Change Event","Group Change","","21","1","New Group","2",,,,,,,,
"96.887","1","Condition Event","If not End of Expt., turns on TrayLight","","2","0",,,,,,,,,,
"96.887","3","Output On Event","TrayLight #1","","2","0",,,,,,,,,,
"96.887","7","Pulse Output Event","TTL #1","","2","1","Duration","1",,,,,,,,
"96.887","21","Group Change Event","Group Change","","2","1","New Group","3",,,,,,,,
"96.887","1","Condition Event","Define Session1","","3","0",,,,,,,,,,
"96.887","16","Variable Event","Session1","","3","1","Value","1",,,,,,,,
"96.887","16","Variable Event","Session2","","3","1","Value","0",,,,,,,,
"96.887","16","Variable Event","Session3","","3","1","Value","0",,,,,,,,
"96.887","16","Variable Event","Session4","","3","1","Value","0",,,,,,,,
"96.887","16","Variable Event","Session5","","3","1","Value","0",,,,,,,,
"96.887","21","Group Change Event","Group Change","","3","1","New Group","4",,,,,,,,
"96.887","1","Condition Event","Are we in Forced_Choice Trials","","4","0",,,,,,,,,,
"96.887","16","Variable Event","FreeChoice_trials","","4","1","Value","0",,,,,,,,
"96.887","21","Group Change Event","Group Change","","4","1","New Group","5",,,,,,,,
"96.887","1","Condition Event","Set Trial (correct image)","","5","0",,,,,,,,,,
"96.887","16","Variable Event","Forced_img_position","","5","1","Value","1",,,,,,,,
"96.887","21","Group Change Event","Group Change","","5","1","New Group","6",,,,,,,,
"96.887","1","Condition Event","Blank Right","","6","0",,,,,,,,,,
"96.887","16","Variable Event","Forced_blank_position","","6","1","Value","2",,,,,,,,
"96.887","21","Group Change Event","Group Change","","6","1","New Group","7",,,,,,,,
"97.453","38","Input Transition On Event","Tray #1","","7","0",,,,,,,,,,
"97.454","1","Condition Event","Forced-Choice Trials Begin","","7","0",,,,,,,,,,
"97.454","4","Output Off Event","TrayLight #1","","7","0",,,,,,,,,,
"97.454","32","Whisker - Display Image","Bussey Mouse Operant Mode 2 x 1 x low","Images","7","2","Position","1","Image 1","0",,,,,,
"97.454","29","Timer Event","Presentation_timer","","7","1","Value","0",,,,,,,,
"97.454","32","Whisker - Display Image","Bussey Mouse Operant Mode 2 x 1 x low","Background","7","2","Position","2","Image 1","0",,,,,,
"97.454","21","Group Change Event","Group Change","","7","1","New Group","9",,,,,,,,
"97.566","39","Input Transition Off Event","Tray #1","","9","0",,,,,,,,,,
"99.344","30","Touch Down Event","Bussey Mouse Operant Mode 2 x 1 x low","","9","2","Position","1","Image 1","0",,,,,,
"99.344","1","Condition Event","S1-Forced-image touch=small","","9","0",,,,,,,,,,
"99.344","3","Output On Event","TrayLight #1","","9","0",,,,,,,,,,
"99.344","7","Pulse Output Event","Feeder #2","","9","1","Duration","0.3",,,,,,,,
"99.344","7","Pulse Output Event","Sound_On #1","","9","1","Duration","1",,,,,,,,
"99.344","34","Whisker - Clear Image by Position","Bussey Mouse Operant Mode 2 x 1 x low","","9","2","Position","1","","-1",,,,,,
"99.344","32","Whisker - Display Image","Bussey Mouse Operant Mode 2 x 1 x low","Background","9","2","Position","1","Image 1","0",,,,,,
"99.344","32","Whisker - Display Image","Bussey Mouse Operant Mode 2 x 1 x low","Background","9","2","Position","2","Image 1","0",,,,,,
"99.344","16","Variable Event","_Trial_Counter","","9","1","Value","4",,,,,,,,
"99.344","16","Variable Event","trial_withinsession_counter","","9","1","Value","4",,,,,,,,
"99.344","16","Variable Event","SmallRew_forced_counter","","9","1","Value","3",,,,,,,,
"99.344","21","Group Change Event","Group Change","","9","1","New Group","17",,,,,,,,
"99.464","31","Touch Up Event","Bussey Mouse Operant Mode 2 x 1 x low","","17","2","Position","0","(NoImageOrVideo)","-1",,,,,,
"100.304","38","Input Transition On Event","Tray #1","","17","0",,,,,,,,,,
"100.305","1","Condition Event","Reward Retrieved Forced Choice","","17","0",,,,,,,,,,
"100.305","4","Output Off Event","TrayLight #1","","17","0",,,,,,,,,,
"100.305","29","Timer Event","ITI_timer","","17","1","Value","0",,,,,,,,
"100.305","19","List Change - Next Value","ForcedGrid_Position","","17","2","Index","5","Value","2",,,,,,
"100.305","21","Group Change Event","Group Change","","17","1","New Group","21",,,,,,,,
"102.558","39","Input Transition Off Event","Tray #1","","21","0",,,,,,,,,,
"102.67","38","Input Transition On Event","Tray #1","","21","0",,,,,,,,,,
"103.54","39","Input Transition Off Event","Tray #1","","21","0",,,,,,,,,,
"108.305","1","Condition Event","ITI (regular)","","21","0",,,,,,,,,,
"108.305","16","Variable Event","ITI_timer","","21","1","Value","8",,,,,,,,
