1_C01,1_C02,1_C03,1_C04,1_C05,1_C06,1_C07,1_C08,1_C09,1_C10,1_C11,1_C12,1_C13,1_C14,1_C15,1_C16,1_C17,1_C18,1_C19,1_C20,1_C21,1_C22,1_C23,1_C24,1_C25,1_C26,1_C27,1_C28,1_C29,1_C30,1_C31,1_C32,1_C33,1_C34,1_C35,3_C01,3_C02,3_C03,3_C04,3_C05,3_C06,3_C07,3_C08,3_C09,3_C10,3_C11,3_C12,5_C01,5_C02,5_C03,5_C04,5_C05,5_C06,6_C01,6_C02,6_C03,6_C04,6_C05,6_C06,6_C07,6_C08,6_C09,6_C10,6_C11,6_C12,6_C13,7_C01,7_C02,7_C03,7_C04,11_C01,11_C02,11_C03,11_C04,11_C05,11_C06,13_C01,13_C02,13_C03,13_C04,13_C05,13_C06,13_C07,13_C08,13_C09,8_C01,8_C02,8_C03,8_C04,8_C05,8_C06,8_C07,8_C08,8_C09,8_C10,8_C11,8_C12,8_C13,9_C01,9_C02,9_C03,9_C04,9_C05,9_C06,9_C07,9_C08
0.24754789168537703,0.22737414675690937,0.2093100649679809,0.21668518134707554,0.27228465505774097,0.3259956165774517,0.30747923050243003,0.24767166126678236,0.19174890361351363,0.1940596731969861,0.21342550810316882,0.22566449102525088,0.25480693479632116,0.26749947061702106,0.2148374243788598,0.22341784911530124,0.29889826404707526,0.3628959257150906,0.3329781719220082,0.23348329725355982,0.21398311072947374,0.23378686464924198,0.23139074493912642,0.19600521551314046,0.17755149653971355,0.14041672071774558,0.08942902830816056,0.0,0.07083640954605641,0.09555038673730937,0.10192685744759836,0.10991230915674417,0.15465654588321956,0.21182420418380588,0.22373180430462025,0.22139668650533845,0.21992101091442173,0.2034871897653722,0.18581271713643022,0.17242512818014927,0.166509524837307,0.2052111870935781,0.22757752338700152,0.22501895453674886,0.23491860739465031,0.20800672307560575,0.1591776429173742,0.1469755176234269,0.1603866529784537,0.17965032009705428,0.1950824820045857,0.20960325715041,0.2096204342184795,0.21258257564366775,0.20776776074929532,0.1721658180466211,0.12763057437034558,0.13412594652506274,0.1296430137054054,0.14176723755274115,0.14031472795235664,0.18561783571926294,0.2179568954284143,0.1828400792057511,0.14602677605141653,0.17240400737861422,0.18593706872829321,0.2217240045135053,0.22895615851349685,0.18864061212520206,0.16040554631937187,0.1816379229178053,0.19645512171403565,0.20964151479023685,0.2122322606736974,0.1874479132727248,0.1958448604858742,0.19979434519763928,0.20622773556014276,0.17552547655179113,0.1229942962766252,0.09976724041674402,0.11898045409435953,0.13726218287031614,0.14353851582226296,0.13061765248553028,0.14261351770587014,0.13494950567680197,0.1256826423895184,0.12031656240641571,0.13987926343028245,0.17725821145634363,0.16867606411773628,0.15774905416639098,0.15854179067114246,0.15439531928245928,0.15002714617342294,0.21881409433913862,0.22676383504051512,0.18169945214539296,0.14510070989376375,0.14704615325772005,0.1646019958724335,0.18313789127774233,0.2455614867967832,0.3069921770911235
0.23722430462085545,0.25047527439439293,0.2512520405818318,0.2936762207883743,0.3369144796813828,0.38776925669098483,0.3972460284388029,0.34459322734593817,0.25080495841122796,0.23433899740357048,0.2275365250048629,0.24153219405079784,0.25201060795661706,0.23900812251332376,0.23646651565952814,0.26115375838380733,0.3638252998363934,0.45874086967598465,0.4156575279313608,0.27244120315085846,0.20974979340105526,0.19815207000034035,0.19465969831831764,0.1777305511378249,0.1846253721753303,0.18412930434529962,0.14535525298227545,0.07083640954605641,0.0,0.05396259540909799,0.06825622797204177,0.09370814446339622,0.1706834739914594,0.231745511598753,0.25754011263678384,0.2691393670693961,0.24163313167211684,0.22565282028125344,0.20740531002806997,0.18823663171210575,0.18398459247599905,0.23221094811810417,0.25523331312941594,0.24696852639088487,0.2499526723438014,0.23331388336712736,0.2051204410688731,0.18669544908052566,0.1808787050249238,0.19331298777235686,0.22083793859774986,0.2449575152411075,0.23553972885383714,0.21493615523953713,0.22341908335249094,0.20559928054054555,0.1450667466503968,0.14835049624524987,0.14471514730316026,0.14788256628685184,0.134009436609549,0.1752620042374163,0.22037584548274328,0.17614358133336944,0.15326872493335633,0.2110390187308945,0.25338095732763805,0.2578808986182029,0.2672718670670892,0.22950412604776274,0.19789764438712953,0.20788731576027733,0.21653030147563565,0.2148387822717092,0.21081846451091843,0.2315379131541107,0.2337020899827835,0.24797653194362898,0.2457711949844902,0.2183572511846422,0.16123066109813058,0.12082160144377577,0.13018300020262413,0.13228148244940197,0.13964021872012403,0.1398442236439034,0.17267932666283067,0.1506338938362752,0.11152328142863042,0.11546797647349347,0.16420718345621424,0.2291637539189106,0.20988539664903766,0.18471341404982525,0.1503793881807151,0.14940511472860493,0.1731163440761791,0.24037797613112377,0.2787598084165612,0.2269735977888031,0.17265761435726126,0.1759761012796066,0.19708769143023575,0.2176203626902773,0.2728312084936217,0.335170047482149
0.2003506248009519,0.222083077794282,0.2952443770227132,0.3176661375383001,0.3229005731090257,0.3743518851575015,0.37117907675209844,0.3227289299352051,0.28752876851752524,0.20807848192767117,0.18816018133909818,0.18106874929798303,0.20221569976653453,0.1918248341932404,0.20757794420443834,0.2959568949146237,0.4317706056028432,0.45860626285297207,0.41065885064975866,0.31802167880638826,0.22190350524381838,0.19780685533616255,0.18876194182174155,0.19194883141042843,0.21789292743412259,0.23870311503442912,0.1731345184792703,0.09555038673730937,0.05396259540909799,0.0,0.04491642075732862,0.08677703211518288,0.15940606602765567,0.28389276328459795,0.3140066433900435,0.31141921654013466,0.2831254038656326,0.2599178259650076,0.25906878020422985,0.23770981085389703,0.2251639957323641,0.2612053949576423,0.26632468703381756,0.27358183507588213,0.28215779721109924,0.2741864931213618,0.25120991009914867,0.19943632568861636,0.1939966823328777,0.2058821748891245,0.2317488726720023,0.2718572378809709,0.24979608847590334,0.24418488617861103,0.25185998141936977,0.22418636136856032,0.1675599756561318,0.17021013145269454,0.15353995704211035,0.16093291756246828,0.1255807123130555,0.15481360685659087,0.2062112018682794,0.17334780344650905,0.15538739453682965,0.2571371825336447,0.3029575520538671,0.2966790993255491,0.29597853456804407,0.2654163830759827,0.2411723734496849,0.2646939577010453,0.25465844934441034,0.2324137441847689,0.22135336637492173,0.2375922253739899,0.266268832066568,0.29411387751869983,0.2713120914046444,0.20909432031187408,0.19666920169007995,0.1453253523846971,0.15622881482017617,0.1523026016077284,0.17277659330645778,0.1586020105129335,0.20714768167728612,0.16229666109893262,0.10817339115998013,0.11415822196497433,0.17094041159122272,0.28182297593669176,0.25858591961609906,0.2046920105979618,0.16437102647360863,0.15232620467090127,0.17697048423320955,0.2762297757110533,0.34195149258721924,0.26493331472851545,0.18157947212203937,0.1839900150231199,0.2066664255706993,0.22629393407957774,0.265856875734395,0.33700246266189
0.17546543492941538,0.19627414882666527,0.2749815412403865,0.252376168123187,0.25818655854906014,0.3099599879076917,0.3026857854860089,0.2446902256977554,0.21678840973216715,0.15372243483554276,0.13421043463894525,0.1445089255864993,0.16612307550915692,0.16526772480881508,0.1767362463324611,0.29872741983159395,0.3574562078812105,0.3887080938516283,0.3473871993985781,0.2511824979181597,0.22694437771528764,0.19671859687252258,0.1905704799613094,0.17036870485314193,0.2017581307155405,0.15612816256424802,0.17030894034279825,0.10192685744759836,0.06825622797204177,0.04491642075732862,0.0,0.06551257351333149,0.11671652745182616,0.2516970252202024,0.28902144264447904,0.2860280821631072,0.25767497693969327,0.23933093046558856,0.26121543777711004,0.2557769215996172,0.23701267176277785,0.23908641727601193,0.2382554435955417,0.24039219023183914,0.20389224547860776,0.21607064650388405,0.2631331662338627,0.21367744095830526,0.21789437145273258,0.2236263786874073,0.2556934951162932,0.2822024373094448,0.24958869729490263,0.24829353234757623,0.2565521688164612,0.2355318473927329,0.1883378994624197,0.16693170144444242,0.16769485524067917,0.1537278724696561,0.14136334793908953,0.17978163652376292,0.2311358928959853,0.19344428336094918,0.1554539500519913,0.2652735629389324,0.2331206536229849,0.22370509874086292,0.22662283332192526,0.2333169979267059,0.22282619147310656,0.21565220431611828,0.1980874785827483,0.19771210160148883,0.1970566119657298,0.20938176759981705,0.235664022782503,0.2591809117062756,0.22012308274695286,0.1636076575350533,0.15813423299305648,0.15110297820078838,0.1614545241016011,0.16098660985294322,0.17724767313542603,0.15804714538561795,0.19835443395274674,0.16153184314918825,0.11498099425147956,0.12044586996757163,0.14990347259997777,0.2843901410388529,0.2707142951131937,0.19994411649074548,0.16066335686681332,0.14006418824455,0.1594229038842138,0.21712693791747803,0.27551297891421933,0.26451620119207825,0.18338962774571946,0.1864677455497932,0.21164222071001254,0.2215673648156497,0.25842202237980494,0.3172894671396806
0.14996982947635137,0.14940011646825943,0.19227512978172162,0.150305536167283,0.1617119227804872,0.20606219548712648,0.1904976459729911,0.14097015572682306,0.10613701890443406,0.09072017806392059,0.09988919752348202,0.1295545033158071,0.1579684625032964,0.15496690090825413,0.1390921371142967,0.20559274666606903,0.22464493481128245,0.27524570130270415,0.2414577995086162,0.17182864937148168,0.20026758355749583,0.17925370898913143,0.1704763727202824,0.1354314404027113,0.13922366397937216,0.10823045270572602,0.13987822369193345,0.10991230915674417,0.09370814446339622,0.08677703211518288,0.06551257351333149,0.0,0.05493245083982194,0.13354129531640965,0.1947129382426465,0.19723078259522772,0.19049306740717628,0.1734591802792569,0.19606533473348764,0.22247836472234234,0.2169646058559785,0.2061496726041695,0.17558131877725983,0.16744203110111236,0.15485101116061217,0.14727037454546277,0.20461711482776457,0.20645138426595458,0.22108856395208376,0.227081175669218,0.27032461794719714,0.2890113127808142,0.25441081052189496,0.2389178339841267,0.24507765974273613,0.23299868881313654,0.17133752303674502,0.14117795382636286,0.14885782706722986,0.1595464309887007,0.17767869165968414,0.2336945511231094,0.2780949611010358,0.2315186864117095,0.18736994240979307,0.15911558051854371,0.1450698550297046,0.16683246084333142,0.19890995992042382,0.19862538333690577,0.1845919983904219,0.15492794665317386,0.14529242859320543,0.14248954579298448,0.143487669779119,0.14444915542759232,0.1540031201889926,0.17046707602825198,0.14258033741526746,0.10706132590682609,0.10487107223234225,0.13049178896083752,0.17786487688694205,0.179437514561054,0.18337905296595688,0.1655009773413922,0.15438292435164752,0.15031113295945864,0.1502135551920523,0.15255367257662727,0.13491301347511064,0.1785232999562434,0.20362516366694494,0.16047109955069758,0.16624422284045554,0.1439022143207425,0.12256333013785194,0.15656207372338707,0.19565290954526104,0.21383647641377895,0.1706323268264976,0.1700118346552722,0.19694141986837738,0.2040210448300398,0.24116097271134027,0.30023003238020274
0.17673091065442365,0.14624474812794636,0.12367599050814965,0.09649662508197444,0.11765112826202158,0.1481348824405098,0.13352819354676512,0.09345543282466182,0.08643229757067662,0.08829763116426856,0.11430214845210683,0.16742452663022578,0.206510502122925,0.19750744586594704,0.1535880513468855,0.1824606338965868,0.19539578520931314,0.253233074654852,0.24726721847618077,0.17849784675618385,0.21148970705451994,0.2144529101627215,0.20344821085463202,0.13666421128602635,0.10594724333384221,0.10838340283270842,0.1417420663175739,0.15465654588321956,0.1706834739914594,0.15940606602765567,0.11671652745182616,0.05493245083982194,0.0,0.06200060834438728,0.11133420170803739,0.13074605156508387,0.15113774638481872,0.1579549269777949,0.15076745353105653,0.1786572092281668,0.2041222619765741,0.1885068555770429,0.15751450533266703,0.13048072134195324,0.1369888007915728,0.14318193785356137,0.18238942274851613,0.21069720448034307,0.23771520054697523,0.2523039617325804,0.2712617797128139,0.261554745142195,0.24963748335099278,0.21802340827107217,0.19815114576370585,0.19262165479958887,0.151236686330029,0.14427453815862687,0.17037968872843856,0.1831606672753414,0.22708453600016953,0.2982723329396606,0.3481370211390002,0.28575681047941764,0.20080298942091226,0.13273430973707723,0.12735358568181762,0.18531819591890478,0.2194207318704237,0.20720881548133577,0.1683708286000174,0.13425362453526196,0.12337613950198309,0.12929700564777874,0.11973255038846074,0.11093368583539483,0.10807475883419176,0.1232887618514038,0.10871951146369313,0.08087425561643585,0.07685708155889501,0.10336560801703765,0.16755893902602886,0.21935825849404217,0.21508603464681372,0.1931261795280173,0.1443951935482958,0.16068846289173433,0.19138354401601565,0.19322051911844831,0.14256468602598057,0.139322697342336,0.13641302521634482,0.161716370084509,0.18547844549469597,0.17494802501937723,0.124615794177073,0.14370434679665547,0.17583030714516737,0.1897468348222011,0.15929483926843,0.14265886209351866,0.1728185163757272,0.1790938540557355,0.23505510862645096,0.27543256401938637
0.23849068466124787,0.1726929939861084,0.09886151942388366,0.0875558816310747,0.14926242007567514,0.17825979699473826,0.1621612630219578,0.1362769075301355,0.09744193322145538,0.11672783359864333,0.15546493942393105,0.21613662215006066,0.2708156209531862,0.27031087299980167,0.18530132130673324,0.15738740060169457,0.22968447423230995,0.3058626480752752,0.3079048656661902,0.2193486376623404,0.25311997882611686,0.2828770516910896,0.27960784806872135,0.17665496149855123,0.10436557917827839,0.09587430532027369,0.15088210125516205,0.21182420418380588,0.231745511598753,0.28389276328459795,0.2516970252202024,0.13354129531640965,0.06200060834438728,0.0,0.0612068991313145,0.11674782217440356,0.13917406948735508,0.14562880432202688,0.13863880635395198,0.15719699037167556,0.19080882583573508,0.18661409355073463,0.1498907240749791,0.12000500892720938,0.11123864524217839,0.11642356980449348,0.1584326459097153,0.21312552450390956,0.24740528530441763,0.2500072298451232,0.27683970354906223,0.2553774949089831,0.21897953383178234,0.17456456208703444,0.16335511660687757,0.18398249971065805,0.17552211366306394,0.16125333304212122,0.22851906471087824,0.25610646396304737,0.306597049447754,0.386610408675992,0.43283678687494254,0.35798227560151136,0.21592929944762027,0.14204804250322067,0.1446451009116245,0.18331696912367992,0.22466797451383547,0.1997116653737255,0.15795870063853767,0.12284039048462816,0.10351618891751471,0.10868538643362177,0.10094137155131726,0.08893825862746864,0.0899939127419822,0.09525444735168608,0.09899661497909239,0.09713150372553939,0.09650970635675307,0.09856155241127663,0.14596576187545413,0.20246739838578529,0.20816937427544605,0.17985732559794199,0.17626607079112375,0.22473251629699129,0.27189248143614053,0.26001431080590154,0.160723521123804,0.13917569454031709,0.1344604524309681,0.1548917150121224,0.192530934577465,0.19807092056550363,0.1413575082286562,0.12776992664566567,0.16213513608426403,0.16962693938718318,0.14785422399462284,0.14097895503180094,0.15701512039990032,0.17893387764662003,0.21138692269182485,0.25469608932229654
0.22756587800771017,0.1581756569355841,0.0843581939106622,0.08634471020726614,0.14437470656454554,0.20142062986396822,0.19915014761544314,0.15494984350890775,0.10843527705913793,0.10805740858206098,0.1461262298367852,0.20617663624291852,0.27235720186403367,0.2635758031542562,0.1793257222888355,0.12593421063473664,0.22087458008006858,0.3150079211136495,0.2977557911816269,0.21904309172485903,0.2458453497053412,0.28204668702041075,0.28819251837808685,0.19203163893434996,0.10288821592078726,0.10620694761918546,0.16547206195333214,0.22373180430462025,0.25754011263678384,0.3140066433900435,0.28902144264447904,0.1947129382426465,0.11133420170803739,0.0612068991313145,0.0,0.07226025182329954,0.1199822214670803,0.1300802984233146,0.12604079892751113,0.1472765363178384,0.17475300288288045,0.16741105704460946,0.13710624192017085,0.12216220460283245,0.1175404092294335,0.09751355650055422,0.12674583163618258,0.1768283218185779,0.21916349821665432,0.2466916351841733,0.2579975242500947,0.24229759011592353,0.20048027740068375,0.15131286888378434,0.16058185505596068,0.1850185967101898,0.18113039971022546,0.18843461488348065,0.2568859014055242,0.2847903788767337,0.3333349255326665,0.4068593210992972,0.446669806375858,0.37979207460780223,0.21644042134163338,0.12283735197989008,0.13727946507467356,0.19513042314923715,0.252643186882509,0.21265543601683098,0.1585239979190125,0.12056497290469088,0.10920568429249704,0.11205244601974991,0.10282722748939058,0.08348080183139035,0.08912931820312134,0.10311851849322842,0.1018861750190768,0.10760644861427107,0.09600163016560236,0.09987312455939466,0.12309337255183453,0.16485255174181898,0.18618551343021106,0.1662914224578502,0.17509976604799793,0.2094241811847288,0.2688574573043124,0.26150661884985293,0.16119135685324906,0.1266223643355025,0.1207186564765521,0.13473805923209475,0.19437850739178628,0.20596035450053296,0.14581635163587153,0.10427140969732841,0.12418311917182186,0.13495612242327656,0.1151940139583332,0.12134880564877115,0.13876491519248463,0.15559029255153234,0.18099132480043273,0.22666354411531459
0.19570281508769963,0.12821755869992954,0.07822711220085848,0.11880401182738956,0.1960476203480346,0.24515105476363508,0.2382870581870203,0.18268194581687677,0.1395134494019948,0.11491078227937428,0.1423226767498675,0.177853262205326,0.2369068919874631,0.23976588449061645,0.152284470542282,0.12413696010393693,0.24194300324304283,0.3251284795777493,0.33272771131297624,0.24428412725799606,0.19351597829480607,0.2533158625237042,0.25618758151471116,0.16128256410910985,0.11355300343466401,0.13676317250408285,0.1923052251997584,0.22139668650533845,0.2691393670693961,0.31141921654013466,0.2860280821631072,0.19723078259522772,0.13074605156508387,0.11674782217440356,0.07226025182329954,0.0,0.07366985830210564,0.09068570550735779,0.09739671221628578,0.12770078548142383,0.14495046774683887,0.1374571740757185,0.12903015756452973,0.12934357562397725,0.12354825894427021,0.11448212222755781,0.11934564146009724,0.1586958745299488,0.20204701660302885,0.22949363775168302,0.25369758750855775,0.2430339001450643,0.20625880499220933,0.16311525003263277,0.1774658889318478,0.19423346572367806,0.1764516902249148,0.19496291255078607,0.2548786154281524,0.2913030318154187,0.33997926270096884,0.39739083841302586,0.4414029083677754,0.3732231809445367,0.21574699283997348,0.14232958543677598,0.14528404108987952,0.20610119862906615,0.2430396177985185,0.22056665677981063,0.16247392118702955,0.1260312375490409,0.11685798871079706,0.11956106472706791,0.11632062138053541,0.11383364275357477,0.11818523144716027,0.11616139299701235,0.12561834422454646,0.13173600179041614,0.12499899765209699,0.10623528340380187,0.10807145278580682,0.12702142917793874,0.13830640892497942,0.13047104916270746,0.13874069315580262,0.1752828095068352,0.2358195948877815,0.2379502976525126,0.15414020857956406,0.12788544786176936,0.11847186507423225,0.12764822174323265,0.1733654844550373,0.1821330999177955,0.13322390714002322,0.1046635153155271,0.11284950667166375,0.09773002569765345,0.08612404504358094,0.09566109270080286,0.11194606575080199,0.12599653004489797,0.15481989981728486,0.20997111570931626
0.16442094231526547,0.11630742162066218,0.10729130011691454,0.13968944942162184,0.19217003213764147,0.24979505890065412,0.25745115028784443,0.21010055661332885,0.13918518879884598,0.11181876962719374,0.11826592512037641,0.16343347085048238,0.20729337778869206,0.20422639560361372,0.13057874417634133,0.12395116515210536,0.20874013330863508,0.30189498614446364,0.2801989395640897,0.18926348348262262,0.16721312623896403,0.2060077125028421,0.19939849141444033,0.12306853225286328,0.11983424284819973,0.13146841656801295,0.16685507726133714,0.21992101091442173,0.24163313167211684,0.2831254038656326,0.25767497693969327,0.19049306740717628,0.15113774638481872,0.13917406948735508,0.1199822214670803,0.07366985830210564,0.0,0.048491519991185825,0.07402509940517822,0.1027790800595621,0.11484344275783513,0.1201136597714606,0.1252735596106636,0.1278507164490267,0.13313855501609992,0.11424178363425935,0.1194717133164345,0.1400125988817711,0.16782091841289254,0.19202727802811764,0.21127218505420442,0.20114357614191597,0.1935261698433642,0.16813579439078732,0.1692451286650064,0.1908758943228045,0.16411113663455626,0.1622365901783424,0.20719163758245213,0.24178413159202428,0.2840340052524531,0.3414514973856504,0.37161851125201656,0.30227333983902577,0.17770267622926258,0.13352837745753365,0.1552122687423767,0.19656673604526664,0.22039110209290683,0.2037964492615535,0.15911624009045475,0.12547716868395573,0.12591253939889227,0.1274795280335628,0.11994937846873048,0.14010255818196574,0.15175513439197885,0.15221611930112786,0.14740482993400367,0.14486777247785945,0.1307284681359189,0.10154925841688361,0.11160212421369133,0.12171202094665916,0.12318914667357828,0.1263772336517092,0.13808371682493367,0.15430967977280202,0.2066260939653231,0.21168011921503407,0.15046255171392353,0.14465400120898958,0.14391395477013708,0.13327001124528734,0.15404881849615598,0.15798692978121298,0.1149072059120487,0.10226459287963535,0.1182983825341524,0.11036031703136528,0.10094832500202694,0.10654636393952155,0.11482380605869552,0.12791677110446026,0.15214570433436866,0.20832737198873322
0.13800520276756495,0.09936533888561876,0.10263584656235836,0.14065653267154787,0.20446019877106353,0.26154953959574634,0.2608013030404106,0.21378460407531125,0.13616033534213604,0.0986858934489562,0.10755865350785015,0.15060888540734887,0.19032973622613752,0.1917146153796661,0.12429721759313869,0.11090180274716524,0.20421092733818189,0.2933415114200748,0.26773117525888535,0.16803344788766808,0.13762997252681852,0.16565223993582415,0.1663903523371562,0.1002537736166928,0.10670353198589577,0.13687264708692076,0.15992761933357472,0.2034871897653722,0.22565282028125344,0.2599178259650076,0.23933093046558856,0.1734591802792569,0.1579549269777949,0.14562880432202688,0.1300802984233146,0.09068570550735779,0.048491519991185825,0.0,0.05374569165308768,0.08588654451257538,0.10144426945920959,0.11863526359960895,0.12786062720339647,0.12531700658915793,0.13110976798003204,0.11130953692023177,0.10590303369602362,0.12703406972166595,0.1519388681014073,0.1703276752516029,0.1954183924569441,0.1816123900828743,0.16648351244581253,0.14314173187894258,0.15534846927462906,0.17198902007065997,0.1500784975276151,0.1467540196166371,0.18611291291268078,0.21673758408905527,0.26137011701677915,0.3162884799376423,0.3484781501826564,0.27850389861699243,0.1447226114708785,0.12387579060022638,0.15487464308466117,0.18846877563207645,0.21965772245373252,0.2010651947070346,0.15471114491904422,0.1307430695920601,0.1264221090859039,0.12484941342127463,0.11927379694220741,0.14058098386856785,0.15716282395553127,0.152186276698122,0.14472686417183134,0.13990295599860583,0.12564570301827716,0.09764224873166137,0.11312649947326348,0.12445539287254112,0.11883942567584727,0.11460178465351128,0.12519658148480148,0.1504245375252274,0.19376757246454188,0.1974283046698426,0.14540827079560653,0.1563310678042641,0.1461172069193327,0.14002450965631705,0.15685080275977456,0.15041260123111622,0.11175305278994788,0.10509128077140167,0.11375021804499873,0.11598863979715704,0.10040900468519157,0.11220465960336672,0.11554870977823581,0.12954743622971798,0.16550156121305343,0.2303048357005267
0.14021661196245871,0.10319673888498233,0.1065477119656006,0.1538158176743301,0.22468036074390557,0.292213300561873,0.27464324053838135,0.21241644804643756,0.146830997421693,0.10279597025927696,0.11996520016831524,0.16964998474653004,0.2240888592710314,0.21594953101677505,0.128996295901004,0.11011058992317208,0.22260843090023597,0.3128780513007942,0.2838581671185874,0.17595086630875517,0.11884964828825283,0.1612360746579785,0.17216312488873883,0.09019194645871423,0.08303467924378806,0.12315087224730957,0.15641066546692356,0.18581271713643022,0.20740531002806997,0.25906878020422985,0.26121543777711004,0.19606533473348764,0.15076745353105653,0.13863880635395198,0.12604079892751113,0.09739671221628578,0.07402509940517822,0.05374569165308768,0.0,0.05751946461085515,0.08151087093468158,0.1095539009644016,0.12627158430574395,0.1275055303951547,0.13649638181554746,0.10266053561931407,0.10026536289260153,0.1219876517055806,0.14997257573536493,0.17899439814393234,0.20833033352516686,0.1906926014510597,0.1730621499932811,0.139330923241397,0.14485836293979704,0.16001055456719476,0.13616234931042,0.1416218337918542,0.2064974500885871,0.2399480141929542,0.2820719112951106,0.34090054707175127,0.37695936353546167,0.3062486722600139,0.1665374079430988,0.10664163242274206,0.1511191495235178,0.18698031446443714,0.22060243219576647,0.19339828883887267,0.147289704150757,0.12143368135102087,0.12169154907142858,0.12857281125018336,0.11928830996401073,0.13681034327328453,0.14140719275838762,0.15034466350198125,0.1470923684441602,0.1419835558098923,0.12838051989369556,0.09285591723056875,0.0944339769382996,0.11097429121873224,0.10381319340347929,0.09708871701160066,0.1169883434728777,0.16094839600552283,0.20864597407147575,0.2048163875121984,0.13896175766494104,0.13965474945120757,0.1288748774504849,0.13200684247509267,0.15492680133448533,0.14585841033695243,0.10772557905552631,0.10611205534246268,0.11386484079969525,0.11067347194125983,0.1057578851487473,0.1107930488785503,0.11693834510615587,0.13143296621216738,0.17566944414356153,0.24456172624608336
0.14577657469577446,0.1227126880343131,0.12888958355854155,0.15881228368457173,0.24193659106827498,0.2875006076603699,0.27364385923630485,0.20946245053740778,0.15293225506317754,0.12992128104504805,0.14360686481591678,0.19739875330329135,0.2550702709701532,0.24044673894396135,0.15454232784265812,0.12088035249424793,0.23810079014429206,0.31682527237771063,0.2852651276884424,0.17313711545165617,0.09921251790382732,0.13937754001546723,0.15123556944682082,0.09885985604518083,0.09213158347560967,0.12458618756520198,0.16359730310065282,0.17242512818014927,0.18823663171210575,0.23770981085389703,0.2557769215996172,0.22247836472234234,0.1786572092281668,0.15719699037167556,0.1472765363178384,0.12770078548142383,0.1027790800595621,0.08588654451257538,0.05751946461085515,0.0,0.05556305042353138,0.11319477164662504,0.13869314661586118,0.14549897478775292,0.15606103490922107,0.12299840213862241,0.0960776954979117,0.11836771352221818,0.14373458642230036,0.1601063160744094,0.1852631198909486,0.18593577907431882,0.159800157574609,0.1216451485706445,0.13723210225560586,0.15363709154488214,0.12522266620978603,0.1389426868414987,0.20788938080685548,0.2362032137779671,0.2694034041534049,0.32540622173414596,0.3508642636753422,0.3007109810199464,0.15739495124466,0.10327387446464326,0.14111523091111514,0.19972808022236752,0.21767237038495968,0.19469766134675345,0.14308932429777255,0.1279283768029562,0.14337741620313468,0.1528351422062585,0.15160453661842038,0.16746514366447005,0.16538423912148173,0.1672752361573372,0.17343626388344402,0.14001655274611569,0.14100590647384814,0.11066164189553747,0.10085057029358531,0.09885968832752474,0.09014246207258886,0.08824398772996003,0.1222130946974061,0.1697820748822721,0.20271289487779146,0.2040958766516583,0.13730787451457402,0.139817276356467,0.13020487900848382,0.13706135313942322,0.14093614160560886,0.1458345689695961,0.12180666721508475,0.12711358248010515,0.14059421151068321,0.11955116640500119,0.11317114912950624,0.12538151682443072,0.13322994537548885,0.13452075514542736,0.1767707247891976,0.253023970910079
0.13633198323824622,0.13003386605965223,0.14293774084128064,0.1777302452841869,0.25191258290283686,0.3025684235038465,0.29208128389116383,0.22875875989216213,0.18150597938850374,0.14170559974543628,0.1585477255624515,0.198337380258893,0.2431618378921307,0.22772362695400708,0.15704163778876193,0.13143600169569739,0.23696769826407763,0.3199135840453495,0.2882274165942619,0.1771146666226572,0.10647475850310073,0.13355496234090722,0.1271120259352609,0.10447219057213535,0.11316192856348993,0.1482882773839773,0.15592261051176626,0.166509524837307,0.18398459247599905,0.2251639957323641,0.23701267176277785,0.2169646058559785,0.2041222619765741,0.19080882583573508,0.17475300288288045,0.14495046774683887,0.11484344275783513,0.10144426945920959,0.08151087093468158,0.05556305042353138,0.0,0.09239443831259737,0.147497569562395,0.1476471264046012,0.16493380495107018,0.13884328325368162,0.09849478371212139,0.11164613187667358,0.12835281433169432,0.14469250044208884,0.16160216683447728,0.16599639478663752,0.14868192592044316,0.1159349099814426,0.13270662621441526,0.15208178312865425,0.13153405524571496,0.13888255292963442,0.19671308267880072,0.22748349708400084,0.2522806103229602,0.29593468930862893,0.3211118430227827,0.27029849813174556,0.14752328608746845,0.11880556279942567,0.15812382506988412,0.20479293935343168,0.22376051297894636,0.19811333688976857,0.15244447831916097,0.13769059178587015,0.1419789546573144,0.15197531598366512,0.14651536889999492,0.16797442995401737,0.17981978408507665,0.18610285879813737,0.18921629449415608,0.16766176297067367,0.15328152439896192,0.12392812996382752,0.11609211507796399,0.11714345065153546,0.11642289025799311,0.09999680863491896,0.12170141239750264,0.1591791618001044,0.1855020421271132,0.18677740430720416,0.13805993867690294,0.13980560848381138,0.1405753493462898,0.13973962226151945,0.1385334726832671,0.1413699019047902,0.1269370543538113,0.1420674059776643,0.14512652577255078,0.12477181832113826,0.1233978099292541,0.12847642943599308,0.13464706385082986,0.13465997822764084,0.17171403708781072,0.2344482857484033
