C01
-0.4935200055555554
-0.19671226111111118
-0.20104012777777788
-0.13691771666666658
0.6343534205555554
0.8545401116666668
1.1451397555555554
1.173979646666667
0.9800611777777777
0.9048605044444444
1.1272272111111112
1.5205758777777776
1.339089211111111
1.4696966555555555
1.7609017166666667
1.495577388888889
1.7534766461111113
1.6973873383333333
2.403981266666667
2.3108337833333334
2.3113993833333333
2.237247573111111
2.2509312250000004
2.228361083333333
2.884756527777778
2.6170678061111112
3.0500258994444445
2.4705018388888886
2.235810094444444
2.349716182222222
2.5420927216666667
3.0156259233333333
1.8218830453333337
1.6459643333333334
1.7206213611111112
1.8840706955555555
1.4543619833333332
1.1110205666666666
1.1496655965555556
1.8202972849999999
1.7098965366666665
1.9470768055555558
1.9788529555555554
1.9376314944444444
1.7690446055555553
1.846598196666667
1.8899582466666667
0.9749534055555557
1.8427367676666664
2.2762096566666665
2.9253557683333336
3.1208374611111114
2.4406113106666663
1.9994656916666667
1.7874539111111112
1.5332672816666668
1.621383488888889
2.1520430294444446
1.9297386300000001
2.1547421444444446
1.7476528827777777
1.8484687055555555
1.5111832038888888
2.2838189999999994
1.854008573888889
1.9115151872222222
2.4361589444444443
2.4246976833333336
1.807019323111111
3.0840554166666667
4.023750188888889
3.7377443538888895
4.0707412
3.7920879283333337
2.3913552111111107
3.575549327777778
4.043883694444444
3.2968896015166664
2.948460938888889
2.2535850333333336
2.217558885555556
1.9035073783333334
1.8247927555555554
1.9578929622222223
2.3256430066666667
2.531012727777778
2.007521919777778
1.9635704861111114
1.399634072222222
1.1880840933333334
1.094430361111111
1.0979152722222225
0.6514444077777778
0.511183488888889
1.0839982850000003
0.39388096111111104
0.45515482777777777
0.19614253944444446
0.5800006555555555
0.037971752166666706
-0.4727045611111111
-1.0826162944444444
-1.3192919533333334
-2.074701193277778
-2.780123944444444
-2.2090775833333334
-2.1840543195555555
-2.6626333555555552
-2.5351065555555556
-1.978182788888889
-1.40517047
-1.436703138888889
-1.7989859611111112
-2.2316669605555552
-1.4271526855555554
-1.4613516388888887
-0.6641256833333332
-0.8418085777777778
-0.11798100183333328
0.0890200222222223
-0.23298635388888891
-0.3455690133333334
-0.12141030166666668
-0.5219409833333333
-0.7896064071111111
-0.5767429199999999
-0.17472001722222227
-0.07406640522222226
-0.6039814111111111
-0.840849791111111
-0.4595606661111109
-0.6777896677777778
-0.46544306222222226
-0.8549264357777777
-0.7193942050000001
-1.0129892055555554
-0.6511175283333334
-0.7830561055555558
-0.08797005555555559
-0.4776609361111112
-1.0398239022222222
-0.7046018722222223
-0.5570898944444445
-0.6447620627777778
-0.8697959499999999
-0.6851590146666667
-0.2952042172222221
-0.9623396161111112
-0.8730890566666667
-0.8408832733333335
-0.5248831111111112
-0.8433774666666665
-0.8913633777777777
-0.8356093777777779
-0.3788131461111112
-0.9426679857777778
-0.26220605555555554
-0.10192796888888887
-0.6901490777777779
-0.492549348888889
-0.5091554066666668
-0.5141524444444444
-0.38609432444444436
-0.9523131499999999
-0.2738292722222223
0.05994520555555554
-0.41409249944444443
-0.08590458888888887
-0.27152409111111103
-0.48346838833333333
-0.6504794566666668
-0.24593048888888897
-1.1450831
-0.48962739999999993
-0.5917774055555558
-0.47400638888888885
0.32687234777777774
0.19305692388888887
0.5740411183333333
0.5519868277777777
0.45012370555555553
0.6048218883333334
0.29264159666666667
-0.017871217222222267
0.18550121222222227
0.13320694484444434
-0.3898200166666667
0.004647922499999981
0.57357605
-0.1396722122222223
1.0318498233333335
0.677794071111111
0.6589876805555556
0.3881430166666666
0.7093680666666669
0.74933678
0.3759675777777777
0.4464635722222224
0.3531002888888889
0.5197438666666667
