idx_time,idx_frame,x_pix,y_pix,x_cm,y_cm,vel_f_p,vel_cm_s
6.832,1,436.6095275878906,448.5012817382813,11.551960417429608,11.86659641265869,18.25528831235325,14.490135097930391
6.93199999,4,452.3238830566406,464.27484130859375,11.967736072540283,12.28393850962321,17.672702798025853,14.02770784593302
7.03199998,7,504.51507568359375,444.4917602539063,13.348628044128418,11.760511156717936,16.551815311439984,13.138003403455487
7.13199997,10,584.3948974609375,424.59173583984375,15.462114995320638,11.2339896774292,14.646309299724242,11.625508006656116
7.23199996,13,604.609375,416.4662780761719,15.996956380208331,11.019003607432047,11.81075249308662,9.374784791387505
7.33199995,16,632.3743286132812,400.5621948242188,16.731570777893065,10.598208071390788,4.93753573057581,3.919168986144549
7.43199994,19,644.4437255859375,404.3115539550781,17.05090690612793,10.697409865061442,2.055345410447693,1.6314304195428564
7.53199993,22,644.6583251953125,412.3423767089844,17.056584854125976,10.909892050425212,1.4469726891762165,1.1485345720336215
7.63199992,25,648.590576171875,412.38519287109375,17.160625661214194,10.911024894714355,0.129382915660093,0.1026976893051988
7.73199991,28,652.3478393554688,404.4426879882813,17.26003658294678,10.700879453023274,0.7665649345815859,0.6084609168241338
7.8319999,31,648.5651245117188,404.5615539550781,17.159952252705892,10.704024448394776,0.9924644311601984,0.7877686422334075
7.93199989,34,648.5496826171875,404.4850158691406,17.159543685913086,10.701999378204343,1.499134430535083,1.1899379542372224
8.03199988,37,660.5345458984375,408.4604187011719,17.476643193562825,10.807181911468506,1.4501985449063644,1.1510950950194268
8.13199987,40,664.600341796875,404.5199279785156,17.584217376708985,10.70292309443156,1.062673796705368,0.8434973261348859
8.23199986,43,664.3941040039062,404.30767822265625,17.578760668436686,10.697307319641114,0.3489836612316767,0.2770057811026433
8.331999849999999,46,664.4281616210938,396.3020935058594,17.57966177622477,10.485492890675864,0.4536515799176355,0.3600859415596232
8.43199984,49,672.548828125,408.5337829589844,17.79452107747396,10.809123007456462,1.933785790758934,1.5349424714149038
8.53199983,52,672.5030517578125,408.4201354980469,17.793309911092123,10.80611608505249,1.9840034735304528,1.574802757114797
8.63199982,55,680.522216796875,408.32025146484375,18.00548365275065,10.803473320007324,0.3515939406917468,0.279077690424074
8.73199981,58,680.330810546875,408.5662536621094,18.00041936238607,10.80998212814331,2.221964202427209,1.7636840856765972
8.8319998,61,664.5919189453125,404.4739990234375,17.583994522094727,10.70170789082845,2.859968123237445,2.270099697819722
8.931999789999999,64,656.495849609375,400.4834899902344,17.369786020914713,10.596125672658284,2.471026161899785,1.9613770160079544
9.03199978,67,652.5593872070312,400.3937377929688,17.26563378651937,10.593750979105632,1.3763835066498575,1.0925044084033244
9.13199977,70,668.400390625,392.6100769042969,17.68476033528646,10.387808284759522,2.146601551340492,1.7038649813765154
9.23199976,73,664.40576171875,396.3297729492188,17.579069112141926,10.486225242614749,2.3081304596706467,1.832078552363576
9.33199975,76,672.567626953125,392.5668640136719,17.795018463134767,10.386664943695068,2.054311686344456,1.630609901035912
9.43199974,79,676.4449462890625,404.2128601074219,17.897605870564778,10.694798590342204,1.0402445243395102,0.8256940911944863
9.531999729999999,82,672.5472412109375,408.3052368164063,17.79447909037272,10.80307605743408,0.3762188498285943,0.2986237120514467
9.63199972,85,668.716552734375,400.6258544921875,17.69312545776367,10.599892400105794,0.573270374322653,0.4550333596186058
9.73199971,88,676.28125,400.4625854492188,17.893274739583333,10.595572573343912,2.386562558759374,1.8943340310152528
9.8319997,91,680.4556274414062,416.2377014160156,18.00372180938721,11.012955849965412,4.708129399244418,3.737077710650257
9.93199969,94,692.5011596679688,428.4188537597656,18.322426516215007,11.335248839060466,5.31290043079647,4.217114716944698
10.03199968,97,664.6265869140625,476.2561950683594,17.584911778767903,12.600945161183676,4.761150708799435,3.779163375109552
10.131999669999999,100,668.4221801757812,456.4200744628906,17.685336850484212,12.07611447016398,4.308625441523179,3.419971444209023
10.23199966,103,656.4927978515625,456.6248168945313,17.36970527648926,12.081531613667806,3.49446273983472,2.7737297997438084
10.33199965,106,652.496826171875,464.5273742675781,17.263978525797526,12.290620110829671,3.0197127037378144,2.3968969585918902
10.43199964,109,640.6138916015625,464.5651245117188,16.94957588195801,12.291618919372558,4.060302479326699,3.222865092965568
10.53199963,112,628.58203125,456.6051330566406,16.63123291015625,12.081010812123615,4.54315986959652,3.6061331464922377
10.63199962,115,608.4035034179688,452.6892395019531,16.097342694600425,11.977402795155845,4.283661089686692,3.400155989938812
10.731999609999999,118,604.4141845703125,456.5503234863281,15.991791966756184,12.079560642242432,3.3361806119612023,2.6480933607442045
10.8319996,121,592.5745239257812,448.60540771484375,15.678534278869629,11.869351412455242,2.3731263525944915,1.8836690423718776
10.93199959,124,588.757080078125,444.40826416015625,15.577531077067055,11.758301989237468,2.524994707618565,2.0042145491722363
11.03199958,127,584.6488037109375,432.47259521484375,15.468832931518556,11.442504081726074,2.3197150653930056,1.8412738331556984
11.13199957,130,588.390625,428.7897644042969,15.567835286458331,11.345062516530357,1.887729442781593,1.4983852452078894
11.23199956,133,580.3815307617188,428.4216918945313,15.355928001403807,11.33532393137614,3.755013264752829,2.9805417788975577
11.331999549999999,136,564.63037109375,432.5142822265625,14.939178568522136,11.4436070505778,5.921481631079336,4.700176044669223
11.43199954,139,544.494384765625,432.3055114746094,14.406413930257164,11.438083324432371,6.575265650739178,5.219117110274222
11.53199953,142,512.750732421875,424.5953063964844,13.566529795328776,11.234084148406982,5.257761199152271,4.173347951827116
11.63199952,145,512.4204711914062,424.5489501953125,13.557791633605955,11.23285764058431,3.505861917905306,2.7827778973373363
11.73199951,148,508.3458557128906,416.6577453613281,13.449984099070232,11.02406951268514,2.185287075930069,1.7345716165194929
11.8319995,151,504.51019287109375,412.6408996582031,13.348498853047689,10.917790470123292,2.1087019023476694,1.6737821349884623
11.931999489999999,154,500.5194396972656,408.27001953125,13.242910175323486,10.802144266764325,2.613487666554745,2.0744558353278286
12.03199948,157,500.3753662109375,396.54486083984375,13.23909823099772,10.491916109720869,1.7987614991888456,1.4277669399811463
12.13199947,160,488.4133605957031,396.2868041992188,12.922603499094643,10.48508836110433,0.7652021636594828,0.6073792174047145
12.23199946,163,492.484375,396.513427734375,13.030315755208331,10.491084442138671,1.6367605889429953,1.2991787174735023
12.33199945,166,492.6305541992188,408.3460998535156,13.034183413187662,10.804157225290934,1.616153055146628,1.282821487522636
12.43199944,169,496.5144348144531,412.4468078613281,13.136944421132403,10.912655124664306,0.7312789507344668,0.580452667145483
12.531999429999999,172,496.5603332519531,408.4942626953125,13.13815881729126,10.80807736714681,0.4352706129618637,0.3454960490384793
12.63199942,175,492.6108093261719,404.6307067871094,13.033660996754964,10.705854117075605,0.9267414053355186,0.7356009904850679
12.73199941,178,500.5638427734375,408.6044616699219,13.244085006713869,10.810993048350015,0.6048050192732758,0.4800639840481627
12.8319994,181,504.4246520996094,408.4396667480469,13.346235586802164,10.806632849375408,0.7969070929658603,0.6325450050416516
12.93199939,184,500.5440979003906,408.5620422363281,13.243562590281169,10.809870700836182,0.7281046543603663,0.5779330693985408
13.03199938,187,500.3478088378906,412.27337646484375,13.238369108835856,10.908066418965658,1.867770166333674,1.482542569527354
13.131999369999999,190,496.5070495605469,408.4601135253906,13.136749019622805,10.80717383702596,1.8990230253002167,1.507349526332047
13.23199936,193,480.5773010253906,400.4997253417969,12.71527442296346,10.596555233001707,2.0805796870744304,1.651460126615329
13.33199935,196,484.55670166015625,400.574951171875,12.820562731424967,10.598545583089193,2.5120265535742656,1.9939210768995737
13.43199934,199,476.4490966796875,408.58636474609375,12.606049016316732,10.810514233907064,3.019793126960657,2.3969607945250213
13.531999330000001,202,460.7267150878906,420.5726013183594,12.190061003367106,11.127650076548258,3.034721049343215,2.408809832916177
13.63199932,205,464.4913940429688,420.6580200195313,12.289668134053548,11.129910113016765,2.4226844129583704,1.9230057527857067
13.731999309999999,208,460.4591674804688,424.7339782714844,12.182982139587402,11.23775317509969,1.6167920252379762,1.2833286700326436
13.8319993,211,452.4283447265625,424.4866943359375,11.970499954223634,11.231210454305014,1.9230392968922172,1.5264124419081977
13.93199929,214,444.57916259765625,420.7009582519531,11.762823677062988,11.131046187082926,2.186303885819718,1.7353787093694013
14.03199928,217,440.4445495605469,420.3068542480469,11.653428707122805,11.120618851979572,1.695741112980531,1.3459945084282967
14.131999270000001,220,436.5882873535156,416.4355773925781,11.551398436228434,11.018191318511963,1.150029993180891,0.9128363070873322
14.23199926,223,436.4882507324219,412.57958984375,11.548751633961997,10.916168314615886,1.4208510066202895,1.127800486504855
14.331999249999999,226,436.560791015625,412.3850708007813,11.550670928955078,10.911021664937335,1.499066389452881,1.1898839466282245
14.43199924,229,440.3037414550781,404.4960632324219,11.649703159332276,10.702291673024495,2.2114419306699005,1.7553320324692336
14.53199923,232,424.3942565917969,400.4311828613281,11.22876470565796,10.594741713205972,3.4407497538717515,2.731095117135703
14.63199922,235,416.5267028808594,408.4167785644531,11.020602347056071,10.80602726618449,3.443615774940089,2.733370021358696
14.731999210000001,238,400.5345153808594,416.59027099609375,10.597475719451904,11.022284253438317,2.392014351455052,1.8986613914674468
14.8319992,241,404.2839660644531,404.5050354003906,10.696679935455322,10.702529061635335,0.833427555735958,0.6615331223654166
14.931999189999999,244,400.5944213867188,408.3883361816406,10.5990607325236,10.805274728139242,0.5638085204375519,0.4475230130973068
15.03199918,247,400.5583801269531,408.5497131347656,10.598107140858968,10.80954449335734,0.7183129184394809,0.5701608790113379
15.13199917,250,404.4212646484375,408.667236328125,10.700312627156576,10.81265396118164,1.1425783424343408,0.906921559307258
15.23199916,253,404.6512756347656,416.4601440429688,10.706398334503174,11.018841311136882,0.9876308946886034,0.783932022659079
15.331999150000001,256,400.4966125488281,416.4767456054688,10.596472873687745,11.01928056081136,1.1100779087024244,0.8811243400325494
15.431999139999999,259,400.4112548828125,420.5025329589844,10.594214452107748,11.125796184539794,0.9038845528218852,0.7174583638023715
15.531999129999999,262,404.5075988769531,420.6541748046875,10.70259688695272,11.12980837504069,1.7585612081267068,1.3958579589505735
15.63199912,265,408.76470947265625,424.5155334472656,10.815232938130697,11.23197348912557,2.167112850945068,1.7201458254376474
15.73199911,268,420.36273193359375,424.4979553222656,11.122097282409667,11.231508401234946,1.483600506963055,1.1776079024019248
15.8319991,271,416.5071716308594,428.56976318359375,11.020085582733154,11.339241650899252,0.7554988644389726,0.5996772236484346
15.931999090000001,274,416.3533630371094,432.3350524902344,11.016016063690186,11.438864930470784,0.1487905603854587,0.1181025073059578
16.03199908,277,412.6114196777344,432.4917907714844,10.917010478973388,11.44301196416219,0.912521967415322,0.7243143116359119
16.13199907,280,416.532958984375,424.448974609375,11.020767873128255,11.23021245320638,1.0634287811300178,0.8440965950219517
16.23199906,283,424.29205322265625,420.57330322265625,11.226060574849448,11.127668647766113,2.680274378595519,2.1274677880101933
16.33199905,286,416.4046325683594,420.31439208984375,11.017372570037844,11.12081829071045,5.502568661889435,4.367663875374738
16.43199904,289,384.8162536621094,400.5045166015625,10.181596711476644,10.596682001749675,7.228805888221569,5.73786467377587
16.53199903,292,384.4934997558594,376.5257873535156,10.173057181040448,9.9622447903951,9.1080088998702,7.229482064271972
16.63199902,295,372.4841918945313,348.491455078125,9.855310910542809,9.22050308227539,10.38257427480886,8.241168330629534
16.73199901,298,372.475830078125,320.4959716796875,9.855089670817057,8.479789250691733,10.544472723582151,8.369675224343332
16.831999,301,372.3880004882813,280.53387451171875,9.852765846252442,7.422458763122559,9.598619968472388,7.618904599974957
16.93199899,304,372.61822509765625,260.6610107421875,9.85885720570882,6.896655909220378,8.684402849984384,6.8932447621751045
17.03199898,307,372.2227783203125,236.50827026367188,9.848394343058269,6.257614650726318,8.898690886953414,7.063335891519273
17.13199897,310,392.4559020996094,216.47268676757807,10.383729076385498,5.727506504058838,11.025319788562886,8.75134758217179
17.23199896,313,412.3717346191406,176.4408721923828,10.910668811798097,4.668331410090128,11.767188707304244,9.340206036422744
17.33199895,316,436.3108825683594,148.67027282714844,11.544058767954509,3.9335676352183024,9.794721053510882,7.774559836224261
17.43199894,319,444.6520690917969,132.58169555664062,11.764752661387126,3.5078906949361164,6.313173183307154,5.011081214250053
17.53199893,322,456.4728698730469,128.44183349609375,12.077511348724366,3.398356844584147,3.521353487453296,2.7950743306660537
17.63199892,325,456.4681396484375,120.5677490234375,12.077386194864909,3.190021692911784,2.091463429752402,1.6600990973659695
17.73199891,328,460.4296875,120.588623046875,12.1822021484375,3.190573984781901,1.4253763985832326,1.1313925163754408
17.8319989,331,460.5788269042969,104.41024780273438,12.186148128509522,2.7625211397806804,1.1571469106862795,0.9184853603572346
17.93199889,334,456.5749206542969,112.55899047851562,12.080211442311604,2.9781232897440595,2.2035127179525174,1.749038219874811
18.03199888,337,452.49456787109375,112.457275390625,11.972252108256022,2.97543207804362,2.990670230331088,2.3738444953253013
18.13199887,340,444.5559387207031,120.56802368164062,11.76220921198527,3.190028959910075,1.6064931074572957,1.2751539040442286
18.23199886,343,448.5146179199219,128.46780395507812,11.866949265797931,3.399043979644776,2.15361380250689,1.709430955739844
18.33199885,346,452.4991760253906,120.600341796875,11.97237403233846,3.190884043375651,4.279321514919857,3.396711452467637
18.43199884,349,480.361083984375,120.473388671875,12.709553680419925,3.187525075276693,4.559949316799069,3.619459770209261
18.53199883,352,488.3972778320313,120.54354858398438,12.922177975972494,3.18938138961792,3.268965093419473,2.5947410429017066
18.63199882,355,492.5260925292969,120.41983032226562,13.031419531504314,3.186108010609945,2.001790135570888,1.5889209201093923
18.73199881,358,492.5036926269531,128.4251708984375,13.03082686742147,3.3979159800211587,1.0943768664133111,0.8686616377155658
18.8319988,361,496.349853515625,128.44265747070312,13.13258987426758,3.39837864557902,0.9632666079367038,0.7645928700497586
18.93199879,364,500.5499572753906,128.48272705078125,13.243717619578044,3.399438819885254,0.6030081018005524,0.4786376808041885
19.03199878,367,500.501708984375,128.25479125976562,13.242441050211587,3.3934080187479654,0.2884287166292777,0.2289402938244892
19.13199877,370,496.5032348632813,128.50286865234375,13.136648089090984,3.399971733093262,0.2544265465544691,0.2019510713276098
19.23199876,373,496.47406005859375,124.63861083984376,13.135876172383629,3.297729911804199,0.5229456743528927,0.4150881290176086
19.33199875,376,496.3888549804688,128.5731201171875,13.133621788024902,3.401830469767253,0.5825812850314326,0.4624238949936996
19.43199874,379,496.6222839355469,128.3626708984375,13.139797929128012,3.396262334187825,0.2194867697388877,0.1742176234802421
19.53199873,382,492.5509033203125,128.43295288085938,13.032075983683267,3.398121878306071,0.5286736703875607,0.4196347258701263
19.63199872,385,488.7369384765625,124.61456298828124,12.931164830525717,3.297093645731608,1.068412517042768,0.848052435402697
19.73199871,388,496.3253479003906,124.54006958007812,13.13194149653117,3.2951226743062336,0.3091589671425373,0.245394930169389
19.8319987,391,492.4724731445313,128.463134765625,13.030000851949056,3.398920440673828,2.913880671958229,2.312892783366844
19.93199869,394,492.6806945800781,132.40623474121094,13.0355100440979,3.5032482941945395,6.104695986768627,4.845602439497598
20.03199868,397,516.4898681640625,152.364013671875,13.665461095174154,4.031297861735026,7.570146876143837,6.008804082939171
20.13199867,400,528.5518798828125,180.61001586914065,13.984601821899414,4.7786400032043455,8.095422663888707,6.425741739461661
20.23199866,403,536.3961181640625,192.6731719970703,14.19214729309082,5.097811009089152,7.493425490794506,5.947906483318139
20.33199865,406,536.6040649414062,212.48226928710935,14.197649218241374,5.621926708221436,5.982374089619231,4.748509433635265
20.43199864,409,552.40087890625,236.51075744628903,14.615606587727864,6.257680457433064,6.563248186032921,5.209578247663631
20.53199863,412,544.7093505859375,252.6986083984375,14.412101567586264,6.685984013875325,8.16769193430069,6.483105472851173
20.63199862,415,544.5386962890625,260.3992919921875,14.40758633931478,6.889731267293294,8.77557327823289,6.965611289597358
20.73199861,418,612.5384521484375,280.4372863769531,16.20674654642741,7.419903202056885,6.110394781902195,4.8501258581348665
20.8319986,421,612.48193359375,280.6757202148437,16.20525115966797,7.426211764017741,2.3921437609615293,1.898764110263214
20.93199859,424,612.2978515625,284.7309265136719,16.20038065592448,7.533505764007568,4.435293126273503,3.5205139189795926
21.03199858,427,576.442138671875,296.5218200683594,15.251698252360026,7.845473155975342,4.988695016365996,3.959776669240509
21.13199857,430,580.4478759765625,304.39666748046875,15.357683385213216,8.05382849375407,3.891179897084211,3.0886240433105927
21.23199856,433,576.6337890625,316.47882080078125,15.256769002278649,8.373502133687337,4.604687075211348,3.654970365949008
21.33199855,436,572.7864990234375,324.66766357421875,15.154976119995116,8.590165265401204,5.826192373719739,4.624540196640044
21.43199854,439,568.5172729492188,348.3051147460937,15.04201951344808,9.215572827657065,6.863902587348611,5.44822267870796
21.53199853,442,532.555419921875,360.7267150878906,14.090528818766275,9.544227670033774,9.611659554117042,7.629254771080402
21.63199852,445,516.4505615234375,372.4701843261719,13.664421106974284,9.854940293629964,11.18698251555591,8.879667371722503
21.73199851,448,512.6251831054688,376.579833984375,13.563207969665529,9.963674774169922,9.274827454884354,7.361894292314457
21.8319985,451,468.44378662109375,412.33447265625,12.394241854349772,10.90968292236328,6.440449679852226,5.112106933382704
21.93199849,454,456.7915954589844,416.3869018554688,12.085944296518962,11.016903444925944,4.539840012431358,3.603498009867391
22.03199848,457,460.4081115722656,420.4693908691406,12.181631285349528,11.124919300079346,2.5287550809587094,2.007199345510976
22.13199847,460,448.4628601074219,436.3967895507813,11.865579840342203,11.546331723531088,2.733404959191296,2.169640186358091
22.23199846,463,432.6302490234375,440.7023010253906,11.446675338745118,11.660248381296794,3.362540750640264,2.6690167208207094
22.33199845,466,436.4761657714844,448.2662048339844,11.548431886037193,11.860376669565836,1.8924471827345395,1.5021299512955406
22.43199844,469,436.30126953125,452.5540771484375,11.543804423014324,11.973826624552409,1.0863246896420695,0.8622702224033927
22.53199843,472,432.4934692382813,452.62152099609375,11.44305637359619,11.97561107635498,1.6062956754307702,1.2749971923731738
22.63199842,475,432.5032653808594,452.5492858886719,11.443315563201905,11.973699855804444,2.233290482559748,1.7726743205318
22.73199841,478,424.4827575683594,468.4619445800781,11.231106293996175,12.394722283681237,2.396056599472131,1.901869925831004
22.8319984,481,412.45941162109375,460.2313537597656,10.91298859914144,12.176954568227131,2.921823792506153,2.3191976353017587
22.93199839,484,408.2514953613281,460.4445190429688,10.801654148101807,12.182594566345214,2.872525629588297,2.2800672184857107
23.03199838,487,404.3137512207031,460.2848510742188,10.69746800104777,12.17837001800537,1.7123975976470704,1.3592155931323622
23.13199837,490,388.5851440429688,456.6409606933594,10.281315269470214,12.081958751678467,0.8860571980408842,0.7033079009449519
23.231998360000002,493,396.67425537109375,456.3794860839844,10.495339673360188,12.07504056930542,1.0054760397002054,0.798096606512038
23.331998350000003,496,404.6182861328125,444.5210266113281,10.705525487263998,11.761285495758056,1.0081448855205364,0.8002150028819257
23.43199834,499,400.6105041503906,452.5057067871094,10.599486255645752,11.972546825408935,0.3849490734490565,0.3055533270501885
23.53199833,502,388.7800903320313,452.521728515625,10.286473223368327,11.972970733642578,0.9404234480757362,0.7464611119101155
23.63199832,505,396.56634521484375,444.6915283203125,10.492484550476076,11.765796686808269,1.0788626788570383,0.8563472513427742
23.73199831,508,392.4857177734375,452.4429016113281,10.3845179494222,11.970885105133055,1.373320609493745,1.09007323378566
23.831998300000002,511,388.5789184570313,452.5248718261719,10.281150550842286,11.973053900400798,2.532002179690296,2.009776730129172
23.931998290000003,514,380.6305541992188,452.60491943359375,10.07085007985433,11.9751718266805,2.559736432005001,2.0317907929039696
24.03199828,517,376.4139404296875,460.5233154296875,9.959285507202148,12.184679387410482,1.6764987215819755,1.330720860255693
24.13199827,520,376.4268798828125,472.5571899414063,9.95962786356608,12.50307565053304,2.597147549931408,2.061485867758055
